market_id,tags,event_id,event_slug,event_title,event_creationDate,event_endDate,event_startDate,event_volume,market_slug,market_question,market_startDate,market_endDate,market_volume,market_outcomes,market_outcomePrices,market_active,market_closed,market_bestBid,market_bestAsk,created_at,outcome_1,outcome_2,market_volume_t0,market_bestBid_t0,market_bestAsk_t0,outcome_1_t0,outcome_2_t0,outcome_1_change,outcome_2_change,best_bid_change,best_ask_change
610380,"foreign-policy,geopolitics,global-elections,politics,trump-zelenskyy,ukraine,world",18558,ukraine-election-called-in-2025,Ukraine election called by...?,2025-02-14T19:30:42.775649Z,2025-12-31T12:00:00Z,2025-02-14T19:30:42.775652Z,1082548.836155,ukraine-election-called-by-june-30-2026-392,"Ukraine election called by June 30, 2026?",2025-09-23T23:18:41.037Z,2025-12-31T12:00:00Z,47042.718221,"[""Yes"", ""No""]","[0.2, 0.8]",True,False,0.19,0.21,2026-01-10T20:47:57,0.2,0.8,47042.718221,0.19,0.21,0.2,0.8,0.0,0.0,0.0,0.0
734115,"foreign-policy,geopolitics,global-elections,politics,trump-zelenskyy,ukraine,world",18558,ukraine-election-called-in-2025,Ukraine election called by...?,2025-02-14T19:30:42.775649Z,2025-12-31T12:00:00Z,2025-02-14T19:30:42.775652Z,1082548.836155,ukraine-election-called-by-march-31-2026,"Ukraine election called by March 31, 2026?",2025-12-01T12:39:26.304555Z,2025-12-31T12:00:00Z,52789.423595,"[""Yes"", ""No""]","[0.105, 0.895]",True,False,0.1,0.11,2026-01-10T20:47:57,0.105,0.895,52789.423595,0.1,0.11,0.105,0.895,0.0,0.0,0.0,0.0
523420,"foreign-policy,geopolitics,politics,trump-zelenskyy,ukraine,world",18576,ukraine-election-held-in-2025,Ukraine election held by...?,2025-02-14T00:02:53.059597Z,2025-12-31T12:00:00Z,2025-02-14T00:02:53.059603Z,1736218.517398,ukraine-election-held-in-2025,"Ukraine election held by December 31, 2025?",2025-02-14T00:01:51.761Z,2025-12-31T12:00:00Z,1589428.067032,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,1589428.067032,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
610381,"foreign-policy,geopolitics,politics,trump-zelenskyy,ukraine,world",18576,ukraine-election-held-in-2025,Ukraine election held by...?,2025-02-14T00:02:53.059597Z,2025-12-31T12:00:00Z,2025-02-14T00:02:53.059603Z,1736218.517398,ukraine-election-held-by-june-30-2026-465-757,"Ukraine election held by June 30, 2026?",2025-09-23T23:21:23.619Z,2025-12-31T12:00:00Z,143085.542041,"[""Yes"", ""No""]","[0.085, 0.915]",True,False,0.08,0.09,2026-01-10T20:47:57,0.085,0.915,143085.542041,0.08,0.09,0.085,0.915,0.0,0.0,0.0,0.0
677358,"foreign-policy,geopolitics,politics,trump-zelenskyy,ukraine,world",18576,ukraine-election-held-in-2025,Ukraine election held by...?,2025-02-14T00:02:53.059597Z,2025-12-31T12:00:00Z,2025-02-14T00:02:53.059603Z,1736218.517398,ukraine-election-held-by-december-31-2026-344-142,"Ukraine election held by December 31, 2026?",2025-11-13T16:20:05.085Z,2026-12-31T12:00:00Z,3704.908325,"[""Yes"", ""No""]","[0.33, 0.67]",True,False,0.31,0.35,2026-01-10T20:47:57,0.33,0.67,3704.908325,0.3,0.35,0.325,0.675,0.0050000000000000044,-0.0050000000000000044,0.010000000000000009,0.0
535013,"celebrities,music,pop-culture,taylor-swift",22448,taylor-swift-pregnant-in-2025,Taylor Swift pregnant in 2025?,2025-07-30T15:52:32.624354Z,2026-12-31T12:00:00Z,2025-07-30T15:52:32.624357Z,1979065.812269,taylor-swift-pregnant-in-2025,Taylor Swift pregnant in 2025?,2025-07-30T15:47:25.533Z,2025-12-31T12:00:00Z,1949547.316063,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,1949547.316063,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1048198,"celebrities,music,pop-culture,taylor-swift",22448,taylor-swift-pregnant-in-2025,Taylor Swift pregnant in 2025?,2025-07-30T15:52:32.624354Z,2026-12-31T12:00:00Z,2025-07-30T15:52:32.624357Z,1979065.812269,taylor-swift-pregnant-by-march-31,Taylor Swift pregnant by March 31?,2025-12-28T23:07:36.759197Z,2026-03-31T12:00:00Z,2148.640769,"[""Yes"", ""No""]","[0.0385, 0.9615]",True,False,0.037,0.04,2026-01-10T20:47:57,0.0385,0.9615,2148.640769,0.037,0.04,0.0385,0.9615,0.0,0.0,0.0,0.0
1048199,"celebrities,music,pop-culture,taylor-swift",22448,taylor-swift-pregnant-in-2025,Taylor Swift pregnant in 2025?,2025-07-30T15:52:32.624354Z,2026-12-31T12:00:00Z,2025-07-30T15:52:32.624357Z,1979065.812269,taylor-swift-pregnant-before-2027,Taylor Swift pregnant before 2027?,2025-12-28T23:03:36.92467Z,2026-12-31T12:00:00Z,27369.855437,"[""Yes"", ""No""]","[0.395, 0.605]",True,False,0.38,0.41,2026-01-10T20:47:57,0.395,0.605,27369.855437,0.38,0.41,0.395,0.605,0.0,0.0,0.0,0.0
537484,"trade-war,trump,trump-presidency",22862,how-much-revenue-will-the-us-raise-from-tariffs-in-2025,How much revenue will the U.S. raise from tariffs in 2025?,2025-04-15T22:26:33.71741Z,2026-02-28T12:00:00Z,2025-04-15T22:26:33.717413Z,2485224.706052,will-the-us-collect-less-than-100b-in-revenue-in-2025,Will the U.S. collect less than $100b in revenue in 2025?,2025-04-15T22:23:02.177852Z,2026-02-28T12:00:00Z,671693.375281,"[""Yes"", ""No""]","[0.302, 0.698]",True,False,0.301,0.303,2026-01-10T20:47:57,0.302,0.698,671685.735281,0.303,0.304,0.3035,0.6965,-0.0015000000000000013,0.0014999999999999458,-0.0020000000000000018,-0.0010000000000000009
537485,"trade-war,trump,trump-presidency",22862,how-much-revenue-will-the-us-raise-from-tariffs-in-2025,How much revenue will the U.S. raise from tariffs in 2025?,2025-04-15T22:26:33.71741Z,2026-02-28T12:00:00Z,2025-04-15T22:26:33.717413Z,2485224.706052,will-the-us-collect-between-100b-and-200b-in-revenue-in-2025,Will the U.S. collect between $100b and $200b in revenue in 2025?,2025-04-15T22:23:23.737338Z,2026-02-28T12:00:00Z,761378.797048,"[""Yes"", ""No""]","[0.285, 0.715]",True,False,0.28,0.29,2026-01-10T20:47:57,0.285,0.715,761378.797048,0.28,0.29,0.285,0.715,0.0,0.0,0.0,0.0
537486,"trade-war,trump,trump-presidency",22862,how-much-revenue-will-the-us-raise-from-tariffs-in-2025,How much revenue will the U.S. raise from tariffs in 2025?,2025-04-15T22:26:33.71741Z,2026-02-28T12:00:00Z,2025-04-15T22:26:33.717413Z,2485224.706052,will-the-us-collect-between-200b-and-500b-in-revenue-in-2025,Will the U.S. collect between $200b and $500b in revenue in 2025?,2025-04-15T22:23:51.621015Z,2026-02-28T12:00:00Z,409449.358039,"[""Yes"", ""No""]","[0.375, 0.625]",True,False,0.37,0.38,2026-01-10T20:47:57,0.375,0.625,409449.358039,0.37,0.38,0.375,0.625,0.0,0.0,0.0,0.0
537487,"trade-war,trump,trump-presidency",22862,how-much-revenue-will-the-us-raise-from-tariffs-in-2025,How much revenue will the U.S. raise from tariffs in 2025?,2025-04-15T22:26:33.71741Z,2026-02-28T12:00:00Z,2025-04-15T22:26:33.717413Z,2485224.706052,will-the-us-collect-between-500b-and-1t-in-revenue-in-2025,Will the U.S. collect between $500b and $1t in revenue in 2025?,2025-04-15T22:24:07.509458Z,2026-02-28T12:00:00Z,303466.736477,"[""Yes"", ""No""]","[0.019, 0.981]",True,False,0.017,0.021,2026-01-10T20:47:57,0.019,0.981,303466.736477,0.016,0.021,0.0185,0.9815,0.0005000000000000004,-0.000500000000000056,0.0010000000000000009,0.0
537488,"trade-war,trump,trump-presidency",22862,how-much-revenue-will-the-us-raise-from-tariffs-in-2025,How much revenue will the U.S. raise from tariffs in 2025?,2025-04-15T22:26:33.71741Z,2026-02-28T12:00:00Z,2025-04-15T22:26:33.717413Z,2485224.706052,will-the-us-collect-between-1t-and-2t-in-revenue-in-2025,Will the U.S. collect between $1t and $2t in revenue in 2025?,2025-04-15T22:24:27.908818Z,2026-02-28T12:00:00Z,179440.463567,"[""Yes"", ""No""]","[0.004, 0.996]",True,False,0.003,0.005,2026-01-10T20:47:57,0.004,0.996,179440.463567,0.003,0.005,0.004,0.996,0.0,0.0,0.0,0.0
537489,"trade-war,trump,trump-presidency",22862,how-much-revenue-will-the-us-raise-from-tariffs-in-2025,How much revenue will the U.S. raise from tariffs in 2025?,2025-04-15T22:26:33.71741Z,2026-02-28T12:00:00Z,2025-04-15T22:26:33.717413Z,2485224.706052,will-the-us-collect-more-than-2t-in-revenue-in-2025,Will the U.S. collect more than $2t in revenue in 2025?,2025-04-15T22:24:51.808208Z,2026-02-28T12:00:00Z,159795.97564,"[""Yes"", ""No""]","[0.006, 0.994]",True,False,0.004,0.008,2026-01-10T20:47:57,0.006,0.994,159795.97564,0.004,0.008,0.006,0.994,0.0,0.0,0.0,0.0
537490,"all-in,creators,jason-calacanis,politics,trade-war,trump,trump-presidency",22863,will-tariffs-generate-250b-in-2025,Will tariffs generate >$250b in 2025?,2025-04-15T22:18:35.624632Z,2026-02-28T12:00:00Z,2025-04-15T22:18:35.624634Z,1038026.636001,will-tariffs-generate-250b-in-2025,Will tariffs generate >$250b in 2025?,2025-04-15T22:17:42.099593Z,2026-02-28T12:00:00Z,1038026.636001,"[""Yes"", ""No""]","[0.0155, 0.9845]",True,False,0.014,0.017,2026-01-10T20:47:57,0.0155,0.9845,1038026.636001,0.013,0.017,0.015,0.985,0.0005000000000000004,-0.0004999999999999449,0.0010000000000000009,0.0
540206,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-arizona-cardinals-win-super-bowl-2026,Will the Arizona Cardinals win Super Bowl 2026?,2025-05-01T17:45:50.454Z,2026-02-08T12:00:00Z,42048002.788895,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,42048002.788895,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540207,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-atlanta-falcons-win-super-bowl-2026,Will the Atlanta Falcons win Super Bowl 2026?,2025-05-01T17:45:50.458Z,2026-02-08T12:00:00Z,9516223.351718,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,9516223.351718,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540208,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-baltimore-ravens-win-super-bowl-2026,Will the Baltimore Ravens win Super Bowl 2026?,2025-05-01T17:45:50.461Z,2026-02-08T12:00:00Z,3538125.674314,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,3538125.674314,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540209,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-buffalo-bills-win-super-bowl-2026,Will the Buffalo Bills win Super Bowl 2026?,2025-05-01T17:45:49.403Z,2026-02-08T12:00:00Z,4382459.182147,"[""Yes"", ""No""]","[0.085, 0.915]",True,False,0.08,0.09,2026-01-10T20:47:57,0.085,0.915,4380975.243485,0.08,0.09,0.085,0.915,0.0,0.0,0.0,0.0
540210,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-carolina-panthers-win-super-bowl-2026,Will the Carolina Panthers win Super Bowl 2026?,2025-05-01T17:45:49.397Z,2026-02-08T12:00:00Z,59707229.885429,"[""Yes"", ""No""]","[0.006, 0.994]",True,False,0.005,0.007,2026-01-10T20:47:57,0.006,0.994,59703352.039683,0.005,0.006,0.0055,0.9945,0.0005000000000000004,-0.000500000000000056,0.0,0.001
540211,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-chicago-bears-win-super-bowl-2026,Will the Chicago Bears win Super Bowl 2026?,2025-05-01T17:45:53.525Z,2026-02-08T12:00:00Z,8156861.806907,"[""Yes"", ""No""]","[0.031, 0.969]",True,False,0.03,0.032,2026-01-10T20:47:57,0.031,0.969,8136248.277804,0.031,0.033,0.032,0.968,-0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009
540212,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-cincinnati-bengals-win-super-bowl-2026,Will the Cincinnati Bengals win Super Bowl 2026?,2025-05-01T17:45:54.52Z,2026-02-08T12:00:00Z,39998043.163255,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,39998043.163255,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540213,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-cleveland-browns-win-super-bowl-2026,Will the Cleveland Browns win Super Bowl 2026?,2025-05-01T17:45:53.535Z,2026-02-08T12:00:00Z,51375598.94358,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,51375598.94358,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540214,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-dallas-cowboys-win-super-bowl-2026,Will the Dallas Cowboys win Super Bowl 2026?,2025-05-01T17:45:55.492Z,2026-02-08T12:00:00Z,14853068.898842,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,14853068.898842,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540215,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-denver-broncos-win-super-bowl-2026,Will the Denver Broncos win Super Bowl 2026?,2025-05-01T17:45:53.528Z,2026-02-08T12:00:00Z,4115751.051749,"[""Yes"", ""No""]","[0.1055, 0.8945]",True,False,0.105,0.106,2026-01-10T20:47:57,0.1055,0.8945,4114252.316085,0.105,0.106,0.1055,0.8945,0.0,0.0,0.0,0.0
540216,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-detroit-lions-win-super-bowl-2026,Will the Detroit Lions win Super Bowl 2026?,2025-05-01T17:45:53.532Z,2026-02-08T12:00:00Z,3076938.524206,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,3076938.524206,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540217,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-green-bay-packers-win-super-bowl-2026,Will the Green Bay Packers win Super Bowl 2026?,2025-05-01T17:45:57.563Z,2026-02-08T12:00:00Z,3837989.672617,"[""Yes"", ""No""]","[0.0335, 0.9665]",True,False,0.033,0.034,2026-01-10T20:47:57,0.0335,0.9665,3836434.470134,0.033,0.034,0.0335,0.9665,0.0,0.0,0.0,0.0
540218,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-houston-texans-win-super-bowl-2026,Will the Houston Texans win Super Bowl 2026?,2025-05-01T17:45:57.566Z,2026-02-08T12:00:00Z,7432216.517885,"[""Yes"", ""No""]","[0.071, 0.929]",True,False,0.07,0.072,2026-01-10T20:47:57,0.071,0.929,7430627.172169,0.07,0.072,0.071,0.929,0.0,0.0,0.0,0.0
540219,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-indianapolis-colts-win-super-bowl-2026,Will the Indianapolis Colts win Super Bowl 2026?,2025-05-01T17:46:03.817Z,2026-02-08T12:00:00Z,7256584.319638,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,7256584.319638,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540220,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-jacksonville-jaguars-win-super-bowl-2026,Will the Jacksonville Jaguars win Super Bowl 2026?,2025-05-01T17:46:03.823Z,2026-02-08T12:00:00Z,7717049.840213,"[""Yes"", ""No""]","[0.063, 0.937]",True,False,0.062,0.064,2026-01-10T20:47:57,0.063,0.937,7715469.168877,0.062,0.064,0.063,0.937,0.0,0.0,0.0,0.0
540221,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-kansas-city-chiefs-win-super-bowl-2026,Will the Kansas City Chiefs win Super Bowl 2026?,2025-05-01T17:46:05.823Z,2026-02-08T12:00:00Z,3590299.86426,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,3590299.86426,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540222,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-las-vegas-raiders-win-super-bowl-2026,Will the Las Vegas Raiders win Super Bowl 2026?,2025-05-01T17:46:03.808Z,2026-02-08T12:00:00Z,50242113.927574,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,50242113.927574,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540223,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-los-angeles-chargers-win-super-bowl-2026,Will the Los Angeles Chargers win Super Bowl 2026?,2025-05-01T17:46:03.82Z,2026-02-08T12:00:00Z,4002120.33628,"[""Yes"", ""No""]","[0.026, 0.974]",True,False,0.025,0.027,2026-01-10T20:47:57,0.026,0.974,4000408.898218,0.025,0.027,0.026,0.974,0.0,0.0,0.0,0.0
540224,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-los-angeles-rams-win-super-bowl-2026,Will the Los Angeles Rams win Super Bowl 2026?,2025-05-01T17:46:03.814Z,2026-02-08T12:00:00Z,4557330.639466,"[""Yes"", ""No""]","[0.1695, 0.8305]",True,False,0.168,0.171,2026-01-10T20:47:57,0.1695,0.8305,4555631.865592,0.167,0.169,0.168,0.832,0.0015000000000000013,-0.0014999999999999458,0.0010000000000000009,0.0020000000000000018
540225,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-miami-dolphins-win-super-bowl-2026,Will the Miami Dolphins win Super Bowl 2026?,2025-05-01T17:46:07.848Z,2026-02-08T12:00:00Z,64086195.940181,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,64086195.940181,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540226,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-minnesota-vikings-win-super-bowl-2026,Will the Minnesota Vikings win Super Bowl 2026?,2025-05-01T17:46:07.851Z,2026-02-08T12:00:00Z,11351131.121443,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,11351131.121443,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540227,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-new-england-patriots-win-super-bowl-2026,Will the New England Patriots win Super Bowl 2026?,2025-05-01T17:46:07.844Z,2026-02-08T12:00:00Z,8957723.025356,"[""Yes"", ""No""]","[0.0795, 0.9205]",True,False,0.079,0.08,2026-01-10T20:47:57,0.0795,0.9205,8956209.178543,0.081,0.082,0.0815,0.9185,-0.0020000000000000018,0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
540228,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-new-orleans-saints-win-super-bowl-2026,Will the New Orleans Saints win Super Bowl 2026?,2025-05-01T17:46:06.899Z,2026-02-08T12:00:00Z,48283192.641205,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,48283192.641205,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540229,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-new-york-giants-win-super-bowl-2026,Will the New York Giants win Super Bowl 2026?,2025-05-01T17:46:14.048Z,2026-02-08T12:00:00Z,37490995.246916,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,37490995.246916,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540230,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-new-york-jets-win-super-bowl-2026,Will the New York Jets win Super Bowl 2026?,2025-05-01T17:46:12.999Z,2026-02-08T12:00:00Z,57232072.113335,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,57232072.113335,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
540231,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-philadelphia-eagles-win-super-bowl-2026,Will the Philadelphia Eagles win Super Bowl 2026?,2025-05-01T17:46:16.186Z,2026-02-08T12:00:00Z,3350155.467727,"[""Yes"", ""No""]","[0.105, 0.895]",True,False,0.1,0.11,2026-01-10T20:47:57,0.105,0.895,3348671.754404,0.1,0.11,0.105,0.895,0.0,0.0,0.0,0.0
540232,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-pittsburgh-steelers-win-super-bowl-2026,Will the Pittsburgh Steelers win Super Bowl 2026?,2025-05-01T17:46:16.19Z,2026-02-08T12:00:00Z,5439706.197664,"[""Yes"", ""No""]","[0.0185, 0.9815]",True,False,0.018,0.019,2026-01-10T20:47:57,0.0185,0.9815,5437938.436662,0.018,0.019,0.0185,0.9815,0.0,0.0,0.0,0.0
540233,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-san-francisco-49ers-win-super-bowl-2026,Will the San Francisco 49ers win Super Bowl 2026?,2025-05-01T17:46:14.051Z,2026-02-08T12:00:00Z,5202246.217218,"[""Yes"", ""No""]","[0.034, 0.966]",True,False,0.033,0.035,2026-01-10T20:47:57,0.034,0.966,5200285.468501,0.034,0.036,0.035,0.965,-0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,-0.000999999999999994
540234,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-seattle-seahawks-win-super-bowl-2026,Will the Seattle Seahawks win Super Bowl 2026?,2025-05-01T17:46:14.054Z,2026-02-08T12:00:00Z,5340602.396662,"[""Yes"", ""No""]","[0.1875, 0.8125]",True,False,0.187,0.188,2026-01-10T20:47:57,0.1875,0.8125,5339382.446662,0.188,0.19,0.189,0.811,-0.0015000000000000013,0.0014999999999999458,-0.0010000000000000009,-0.0020000000000000018
540235,"cowboys-vs-eagles,nfl,sports",23656,super-bowl-champion-2026-731,Super Bowl Champion 2026,2025-05-01T20:30:33.749649Z,2026-02-08T12:00:00Z,2025-05-01T20:30:33.749654Z,664855010.511204,will-the-tampa-bay-buccaneers-win-super-bowl-2026,Will the Tampa Bay Buccaneers win Super Bowl 2026?,2025-05-01T17:46:18.116Z,2026-02-08T12:00:00Z,9900521.613511,"[""Yes"", ""No""]","[0.0005, 0.9995]",True,False,,0.001,2026-01-10T20:47:57,0.0005,0.9995,9900521.613511,,0.001,0.0005,0.9995,0.0,0.0,0.0,0.0
